"Date","Price","Open","High","Low","Vol.","Change %"
"11/24/2021","1,792.06","1,785.76","1,792.06","1,785.76","1.16M","0.35%"
"11/25/2021","1,779.23","1,791.77","1,796.34","1,778.80","1.91M","-0.72%"
"11/28/2021","1,744.64","1,778.69","1,778.69","1,743.76","2.90M","-1.94%"
"11/29/2021","1,753.99","1,750.98","1,758.05","1,750.75","1.99M","0.54%"
"11/30/2021","1,729.60","1,753.99","1,753.99","1,728.49","2.92M","-1.39%"
"12/01/2021","1,748.59","1,742.30","1,749.06","1,737.26","4.73M","1.10%"
"12/02/2021","1,761.61","1,754.94","1,767.73","1,754.94","3.38M","0.74%"
"12/05/2021","1,768.36","1,761.61","1,768.36","1,761.61","1.30M","0.38%"
"12/06/2021","1,772.14","1,769.74","1,772.14","1,769.08","1.85M","0.21%"
"12/07/2021","1,770.60","1,772.61","1,774.11","1,768.40","1.47M","-0.09%"
"12/08/2021","1,775.92","1,773.14","1,776.22","1,773.01","2.15M","0.30%"
"12/09/2021","1,785.72","1,776.23","1,785.72","1,776.23","5.19M","0.55%"
"12/12/2021","1,786.31","1,785.96","1,793.70","1,785.96","3.01M","0.03%"
"12/13/2021","1,783.31","1,786.31","1,786.31","1,781.85","4.21M","-0.17%"
"12/14/2021","1,785.51","1,783.31","1,787.77","1,783.01","1.91M","0.12%"
"12/15/2021","1,782.20","1,785.11","1,786.34","1,782.20","2.57M","-0.19%"
"12/20/2021","1,770.98","1,782.20","1,782.20","1,770.98","2.53M","-0.63%"
"12/21/2021","1,769.51","1,770.98","1,771.79","1,765.94","1.73M","-0.08%"
"12/22/2021","1,777.53","1,769.51","1,778.04","1,769.51","1.67M","0.45%"
"12/23/2021","1,779.51","1,777.53","1,779.51","1,777.53","747.12K","0.11%"
"12/26/2021","1,786.48","1,779.51","1,786.89","1,779.51","853.61K","0.39%"
"12/27/2021","1,786.81","1,786.48","1,792.98","1,786.48","1.59M","0.02%"
"12/28/2021","1,791.23","1,786.81","1,793.08","1,786.81","511.62K","0.25%"
"12/29/2021","1,793.88","1,791.23","1,793.92","1,788.38","1.76M","0.15%"
"12/30/2021","1,797.25","1,793.88","1,797.25","1,791.78","1.82M","0.19%"
"01/03/2022","1,792.24","1,797.10","1,797.10","1,792.24","635.18K","-0.28%"
"01/04/2022","1,796.49","1,790.33","1,796.49","1,789.90","2.44M","0.24%"
"01/05/2022","1,796.08","1,797.20","1,799.26","1,795.84","2.13M","-0.02%"
"01/06/2022","1,788.93","1,796.08","1,796.08","1,788.93","974.21K","-0.40%"
"01/09/2022","1,794.47","1,788.38","1,795.43","1,788.14","1.35M","0.31%"
"01/10/2022","1,790.54","1,794.47","1,795.23","1,790.54","1.75M","-0.22%"
"01/11/2022","1,794.93","1,790.54","1,795.54","1,790.54","1.76M","0.25%"
"01/12/2022","1,792.63","1,794.93","1,795.80","1,792.00","764.64K","-0.13%"
"01/13/2022","1,804.35","1,792.63","1,804.35","1,792.63","761.32K","0.65%"
"01/16/2022","1,815.80","1,804.35","1,817.59","1,804.35","1.33M","0.63%"
"01/17/2022","1,815.19","1,815.80","1,818.88","1,813.92","1.90M","-0.03%"
"01/18/2022","1,810.56","1,815.19","1,816.26","1,807.83","4.01M","-0.25%"
"01/19/2022","1,813.54","1,810.80","1,813.54","1,810.80","957.66K","0.16%"
"01/20/2022","1,812.61","1,810.36","1,812.61","1,810.29","772.22K","-0.05%"
"01/23/2022","1,814.54","1,812.61","1,814.54","1,812.61","1.19M","0.11%"
"01/24/2022","1,809.71","1,814.54","1,815.95","1,809.16","2.12M","-0.27%"
"01/25/2022","1,805.09","1,809.71","1,812.50","1,805.09","2.55M","-0.26%"
"01/26/2022","1,812.01","1,806.27","1,812.01","1,806.27","1.14M","0.38%"
"01/27/2022","1,807.57","1,812.01","1,814.34","1,805.50","2.33M","-0.24%"
"01/30/2022","1,806.86","1,807.57","1,810.54","1,805.59","7.91M","-0.04%"
"01/31/2022","1,809.82","1,806.86","1,814.29","1,806.86","903.16K","0.16%"
"02/01/2022","1,815.15","1,811.00","1,815.16","1,810.30","1.76M","0.29%"
"02/02/2022","1,818.75","1,815.56","1,818.75","1,810.88","1.86M","0.20%"
"02/03/2022","1,824.25","1,821.29","1,824.25","1,816.94","1.39M","0.30%"
"02/06/2022","1,833.25","1,824.50","1,833.25","1,824.50","1.12M","0.49%"
"02/07/2022","1,840.75","1,834.43","1,841.19","1,834.43","1.55M","0.41%"
"02/08/2022","1,848.23","1,840.75","1,849.41","1,840.75","3.26M","0.41%"
"02/09/2022","1,855.03","1,848.86","1,856.15","1,848.86","2.31M","0.37%"
"02/10/2022","1,867.31","1,855.03","1,868.94","1,855.03","6.77M","0.66%"
"02/13/2022","1,872.13","1,888.55","1,893.00","1,870.95","2.68M","0.26%"
"02/14/2022","1,853.37","1,872.13","1,874.04","1,852.93","3.95M","-1.00%"
"02/15/2022","1,865.54","1,853.49","1,869.57","1,851.93","2.00M","0.66%"
"02/16/2022","1,898.94","1,865.54","1,898.94","1,865.54","2.78M","1.79%"
"02/17/2022","1,925.59","1,899.06","1,926.78","1,895.95","2.67M","1.40%"
"02/20/2022","1,929.73","1,925.59","1,936.88","1,925.59","2.20M","0.22%"
"02/21/2022","1,933.10","1,930.01","1,934.73","1,928.83","3.90M","0.17%"
"02/22/2022","1,928.39","1,934.28","1,934.28","1,928.39","728.62K","-0.24%"
"02/23/2022","1,964.32","1,945.53","1,972.65","1,938.54","2.16M","1.86%"
"02/24/2022","1,943.78","1,963.16","1,963.16","1,940.11","4.47M","-1.05%"
"02/27/2022","1,960.06","1,945.16","1,965.22","1,945.16","1.78M","0.84%"
"02/28/2022","1,963.62","1,960.06","1,964.54","1,960.06","2.92M","0.18%"
"03/01/2022","1,968.50","1,963.90","1,968.97","1,963.90","3.34M","0.25%"
"03/02/2022","1,969.27","1,967.56","1,971.43","1,967.56","3.06M","0.04%"
"03/03/2022","1,976.05","1,969.27","1,978.35","1,966.74","4.37M","0.34%"
"03/06/2022","1,992.78","1,977.23","1,995.60","1,977.23","5.06M","0.85%"
"03/07/2022","2,062.18","1,998.68","2,063.56","1,998.68","4.77M","3.48%"
"03/08/2022","2,069.90","2,100.88","2,100.88","2,020.31","2.78M","0.37%"
"03/09/2022","2,068.49","2,069.90","2,077.83","2,068.08","2.79M","-0.07%"
"03/10/2022","2,053.46","2,068.49","2,070.66","2,051.10","4.51M","-0.73%"
"03/13/2022","2,032.95","2,053.46","2,053.46","2,025.52","1.07M","-1.00%"
"03/14/2022","2,005.30","2,028.23","2,028.23","2,005.30","1.08M","-1.36%"
"03/15/2022","1,969.37","2,005.30","2,005.30","1,969.37","1.81M","-1.79%"
"03/16/2022","1,961.19","1,968.19","1,968.31","1,959.32","2.54M","-0.42%"
"03/17/2022","1,965.07","1,961.19","1,967.61","1,961.19","3.08M","0.20%"
"03/20/2022","1,975.56","1,965.07","1,992.19","1,965.07","1.70M","0.53%"
"03/21/2022","1,982.87","1,975.56","1,994.60","1,975.56","2.97M","0.37%"
"03/22/2022","2,003.83","1,982.68","2,003.83","1,982.68","2.71M","1.06%"
"03/23/2022","2,025.28","2,004.06","2,033.61","2,004.06","1.74M","1.07%"
"03/24/2022","2,032.82","2,025.28","2,033.22","2,025.28","4.73M","0.37%"
"03/27/2022","2,080.43","2,039.17","2,085.37","2,039.17","3.24M","2.34%"
"03/28/2022","2,075.40","2,088.99","2,088.99","2,061.64","1.65M","-0.24%"
"03/29/2022","2,078.53","2,075.40","2,078.53","2,068.92","3.70M","0.15%"
"03/30/2022","2,061.94","2,091.40","2,091.40","2,061.94","4.93M","-0.80%"
"03/31/2022","2,073.54","2,061.76","2,073.57","2,055.86","3.76M","0.56%"
"04/03/2022","2,084.28","2,073.54","2,084.28","2,066.57","4.45M","0.52%"
"04/04/2022","2,082.36","2,091.36","2,092.00","2,071.78","3.00M","-0.09%"
"04/05/2022","2,093.78","2,082.36","2,106.23","2,082.36","3.84M","0.55%"
"04/06/2022","2,119.33","2,093.78","2,119.33","2,093.78","3.17M","1.22%"
"04/07/2022","2,120.87","2,119.33","2,146.46","2,119.22","1.36M","0.07%"
"04/10/2022","2,122.51","2,120.87","2,122.51","2,115.53","3.32M","0.08%"
"04/11/2022","2,099.54","2,168.59","2,168.59","2,095.12","4.27M","-1.08%"
"04/12/2022","2,103.71","2,099.70","2,104.11","2,091.89","8.61M","0.20%"
"04/13/2022","2,102.69","2,103.71","2,107.06","2,101.16","2.77M","-0.05%"
"04/14/2022","2,100.67","2,102.69","2,102.69","2,100.67","2.43M","-0.10%"
"04/17/2022","2,101.53","2,100.83","2,102.94","2,100.83","818.04K","0.04%"
"04/18/2022","2,095.91","2,103.66","2,103.66","2,094.47","1.69M","-0.27%"
"04/19/2022","2,092.66","2,099.40","2,100.51","2,092.64","3.49M","-0.15%"
"04/20/2022","2,095.36","2,092.66","2,096.51","2,091.83","5.32M","0.13%"
"04/21/2022","2,086.41","2,095.36","2,095.79","2,086.41","2.81M","-0.43%"
"04/24/2022","2,079.81","2,086.41","2,086.41","2,075.67","2.34M","-0.32%"
"04/25/2022","2,067.98","2,079.81","2,079.81","2,060.75","6.53M","-0.57%"
"04/27/2022","2,038.12","2,059.30","2,061.38","2,038.12","4.67M","-1.44%"
"04/28/2022","2,056.15","2,039.13","2,056.15","2,039.13","3.12M","0.88%"
"05/05/2022","2,054.30","2,056.15","2,057.20","2,044.63","668.51K","-0.09%"
"05/08/2022","2,042.80","2,054.30","2,054.30","2,040.44","1.74M","-0.56%"
"05/09/2022","2,027.92","2,040.44","2,040.84","2,016.68","4.13M","-0.73%"
"05/10/2022","1,988.28","2,027.92","2,027.92","1,984.74","3.03M","-1.95%"
"05/11/2022","2,011.65","1,989.46","2,027.74","1,989.46","1.93M","1.18%"
"05/12/2022","1,959.67","2,023.52","2,024.26","1,959.67","4.57M","-2.58%"
"05/15/2022","1,970.91","1,965.80","1,978.67","1,965.80","783.44K","0.57%"
"05/16/2022","1,960.90","1,970.91","1,972.62","1,959.84","1.09M","-0.51%"
"05/17/2022","1,956.66","1,960.90","1,961.48","1,956.66","1.03M","-0.22%"
"05/18/2022","1,963.11","1,956.66","1,966.48","1,956.66","4.98M","0.33%"
"05/19/2022","1,922.14","1,962.96","1,962.96","1,922.14","1.11M","-2.09%"
"05/22/2022","1,905.88","1,922.14","1,922.14","1,905.88","679.93K","-0.85%"
"05/23/2022","1,893.82","1,905.88","1,906.42","1,893.65","948.62K","-0.63%"
"05/24/2022","1,890.17","1,893.82","1,893.82","1,890.17","1.32M","-0.19%"
"05/25/2022","1,888.92","1,890.17","1,895.62","1,888.92","2.84M","-0.07%"
"05/26/2022","1,894.10","1,888.68","1,895.91","1,888.68","6.87M","0.27%"
"05/29/2022","1,905.77","1,894.10","1,906.09","1,894.10","1.09M","0.62%"
"05/30/2022","1,907.74","1,905.77","1,909.26","1,905.77","5.00M","0.10%"
"05/31/2022","1,920.78","1,908.92","1,921.83","1,908.92","4.30M","0.68%"
"06/01/2022","1,908.52","1,920.78","1,920.78","1,907.98","6.49M","-0.64%"
"06/02/2022","1,906.69","1,908.52","1,909.72","1,905.54","1.17M","-0.10%"
"06/05/2022","1,903.81","1,906.22","1,906.22","1,902.85","1.64M","-0.15%"
"06/06/2022","1,901.89","1,903.81","1,905.40","1,901.89","4.39M","-0.10%"
"06/07/2022","1,878.78","1,901.89","1,901.89","1,878.67","3.06M","-1.22%"
"06/08/2022","1,883.87","1,878.78","1,885.25","1,876.34","1.98M","0.27%"
"06/09/2022","1,883.14","1,884.56","1,884.80","1,881.27","2.18M","-0.04%"
"06/12/2022","1,870.08","1,876.16","1,880.52","1,870.08","1.03M","-0.69%"
"06/13/2022","1,852.37","1,870.08","1,870.08","1,847.57","4.26M","-0.95%"
"06/14/2022","1,842.73","1,852.37","1,852.52","1,842.73","1.31M","-0.52%"
"06/15/2022","1,850.14","1,842.73","1,850.14","1,842.73","2.19M","0.40%"
"06/16/2022","1,851.65","1,853.63","1,855.36","1,849.01","2.72M","0.08%"
"06/19/2022","1,832.15","1,851.65","1,851.65","1,824.48","1.70M","-1.05%"
"06/20/2022","1,830.65","1,830.97","1,834.46","1,830.65","498.69K","-0.08%"
"06/21/2022","1,837.86","1,841.12","1,843.37","1,837.86","883.13K","0.39%"
"06/22/2022","1,828.68","1,837.86","1,837.86","1,824.76","854.28K","-0.50%"
"06/23/2022","1,816.35","1,828.68","1,829.31","1,816.35","1.36M","-0.67%"
"06/26/2022","1,809.73","1,816.35","1,819.84","1,809.73","383.59K","-0.36%"
"06/27/2022","1,810.81","1,809.73","1,810.91","1,807.32","756.16K","0.06%"
"06/28/2022","1,806.28","1,811.36","1,812.95","1,806.28","1.67M","-0.25%"
"06/29/2022","1,825.44","1,809.77","1,828.45","1,809.77","1.28M","1.06%"
"06/30/2022","1,839.63","1,831.03","1,842.90","1,831.03","1.65M","0.78%"
"07/03/2022","1,865.79","1,839.63","1,869.51","1,839.63","936.97K","1.42%"
"07/04/2022","1,874.72","1,865.79","1,883.03","1,865.79","1.26M","0.48%"
"07/05/2022","1,876.69","1,874.72","1,879.00","1,874.31","2.01M","0.10%"
"07/06/2022","1,868.57","1,887.16","1,893.80","1,868.57","1.89M","-0.43%"
"07/07/2022","1,872.44","1,868.57","1,874.33","1,868.57","707.11K","0.21%"
"07/13/2022","1,872.29","1,872.44","1,874.46","1,872.29","369.57K","-0.01%"
"07/14/2022","1,850.11","1,872.29","1,872.29","1,849.99","609.45K","-1.18%"
"07/17/2022","1,844.21","1,850.11","1,857.09","1,844.21","1.39M","-0.32%"
"07/18/2022","1,833.16","1,837.23","1,837.23","1,833.16","1.08M","-0.60%"
"07/19/2022","1,833.12","1,833.12","1,833.58","1,829.68","1.25M","0.00%"
"07/20/2022","1,846.47","1,843.60","1,846.47","1,839.48","7.22M","0.73%"
"07/21/2022","1,873.27","1,853.45","1,873.27","1,853.45","3.98M","1.45%"
"07/24/2022","1,886.60","1,873.27","1,887.79","1,873.27","1.42M","0.71%"
"07/25/2022","1,888.95","1,886.60","1,888.95","1,880.86","2.88M","0.12%"
"07/26/2022","1,896.67","1,892.44","1,902.56","1,892.44","2.40M","0.41%"
"07/27/2022","1,904.52","1,896.67","1,907.38","1,894.51","3.41M","0.41%"
"07/28/2022","1,905.52","1,904.52","1,907.05","1,904.52","2.46M","0.05%"
"08/01/2022","1,906.12","1,905.52","1,909.10","1,904.24","3.37M","0.03%"
"08/02/2022","1,900.24","1,906.36","1,906.83","1,900.24","1.69M","-0.31%"
"08/03/2022","1,896.43","1,900.24","1,900.51","1,895.48","1.92M","-0.20%"
"08/04/2022","1,900.31","1,896.70","1,901.93","1,896.66","1.69M","0.20%"
"08/07/2022","1,900.08","1,900.31","1,900.60","1,898.64","801.88K","-0.01%"
"08/10/2022","1,881.31","1,901.26","1,902.46","1,881.31","3.76M","-0.99%"
"08/11/2022","1,897.70","1,881.31","1,897.70","1,881.31","2.20M","0.87%"
"08/14/2022","1,912.23","1,902.66","1,919.33","1,902.66","1.64M","0.77%"
"08/15/2022","1,902.06","1,919.21","1,920.60","1,894.49","2.63M","-0.53%"
"08/16/2022","1,898.94","1,902.06","1,902.06","1,897.92","965.38K","-0.16%"
"08/17/2022","1,900.16","1,898.94","1,903.32","1,897.33","2.93M","0.06%"
"08/18/2022","1,897.73","1,900.16","1,900.55","1,895.86","1.17M","-0.13%"
"08/21/2022","1,898.60","1,898.28","1,898.83","1,898.28","514.02K","0.05%"
"08/22/2022","1,899.64","1,900.96","1,900.96","1,898.46","489.35K","0.05%"
"08/23/2022","1,900.60","1,899.64","1,900.60","1,898.90","2.97M","0.05%"
"08/24/2022","1,900.85","1,900.60","1,901.06","1,899.88","1.17M","0.01%"
"08/25/2022","1,900.76","1,900.85","1,900.85","1,900.21","568.74K","0.00%"
"08/28/2022","1,902.40","1,900.76","1,902.98","1,900.76","1.30M","0.09%"
"08/29/2022","1,914.56","1,902.95","1,914.70","1,901.12","6.90M","0.64%"
"08/30/2022","1,915.51","1,914.56","1,915.51","1,913.00","808.56K","0.05%"
"08/31/2022","1,918.01","1,915.51","1,918.35","1,915.51","1.35M","0.13%"
"09/01/2022","1,922.69","1,916.83","1,923.24","1,916.71","2.11M","0.24%"
"09/04/2022","1,921.87","1,922.69","1,923.24","1,921.87","1.13M","-0.04%"
"09/05/2022","1,920.11","1,921.87","1,923.82","1,920.11","1.47M","-0.09%"
"09/06/2022","1,920.94","1,920.11","1,920.94","1,919.76","4.54M","0.04%"
"09/07/2022","1,924.96","1,920.94","1,924.96","1,920.94","1.11M","0.21%"
"09/08/2022","1,928.15","1,924.96","1,928.15","1,924.96","651.11K","0.17%"
"09/11/2022","1,927.92","1,928.15","1,928.57","1,926.97","642.01K","-0.01%"
"09/12/2022","1,929.72","1,927.92","1,930.75","1,927.92","878.77K","0.09%"
"09/13/2022","1,938.72","1,929.72","1,938.72","1,929.72","545.08K","0.47%"
"09/14/2022","1,938.07","1,938.72","1,938.72","1,938.01","716.43K","-0.03%"
"09/15/2022","1,938.86","1,938.07","1,938.86","1,936.89","656.58K","0.04%"
"09/18/2022","1,937.95","1,938.86","1,939.01","1,937.77","1.17M","-0.05%"
"09/19/2022","1,936.36","1,937.95","1,938.30","1,936.36","2.16M","-0.08%"
"09/20/2022","1,935.65","1,936.36","1,937.60","1,935.41","2.92M","-0.04%"
"09/21/2022","1,932.07","1,935.65","1,935.65","1,932.07","3.95M","-0.18%"
"09/22/2022","1,928.06","1,931.60","1,931.85","1,927.75","597.86K","-0.21%"
"09/25/2022","1,900.99","1,926.88","1,926.88","1,892.84","1.41M","-1.40%"
"09/26/2022","1,884.10","1,900.99","1,900.99","1,881.14","743.12K","-0.89%"
"09/27/2022","1,883.42","1,884.10","1,884.93","1,883.26","297.74K","-0.04%"
"09/28/2022","1,881.59","1,883.42","1,883.42","1,879.56","1.15M","-0.10%"
"09/29/2022","1,881.99","1,881.59","1,882.79","1,881.57","1.35M","0.02%"
"10/02/2022","1,881.21","1,881.99","1,881.99","1,878.89","1.09M","-0.04%"
"10/03/2022","1,880.26","1,881.21","1,881.63","1,880.26","2.46M","-0.05%"
"10/04/2022","1,879.73","1,880.26","1,882.31","1,879.21","744.65K","-0.03%"
"10/05/2022","1,884.06","1,879.73","1,884.44","1,879.73","1.10M","0.23%"
"10/06/2022","1,883.03","1,882.88","1,883.03","1,881.65","864.99K","-0.05%"
"10/10/2022","1,879.50","1,883.03","1,883.03","1,879.50","1.17M","-0.19%"
"10/11/2022","1,878.51","1,879.50","1,879.50","1,878.09","980.86K","-0.05%"
"10/12/2022","1,875.14","1,875.77","1,876.65","1,874.38","622.99K","-0.18%"
"10/13/2022","1,867.59","1,875.14","1,875.14","1,867.59","959.56K","-0.40%"
"10/16/2022","1,867.78","1,867.59","1,867.86","1,867.59","567.96K","0.01%"
"10/17/2022","1,866.94","1,867.78","1,867.78","1,865.50","2.27M","-0.04%"
"10/18/2022","1,865.23","1,866.94","1,866.94","1,865.13","1.52M","-0.09%"
"10/19/2022","1,867.17","1,865.23","1,867.17","1,864.60","928.01K","0.10%"
"10/20/2022","1,866.64","1,867.35","1,867.63","1,866.09","1.23M","-0.03%"
"10/23/2022","1,866.38","1,866.64","1,867.36","1,866.10","657.90K","-0.01%"
"10/24/2022","1,863.78","1,866.61","1,867.08","1,863.78","1.21M","-0.14%"
"10/25/2022","1,861.07","1,862.68","1,862.68","1,859.20","7.81M","-0.15%"
"10/26/2022","1,859.54","1,861.07","1,861.07","1,858.45","1.38M","-0.08%"
"10/27/2022","1,863.73","1,859.54","1,863.73","1,859.54","1.25M","0.23%"
"10/30/2022","1,863.76","1,863.73","1,864.31","1,862.66","585.93K","0.00%"
"10/31/2022","1,864.65","1,864.31","1,864.73","1,864.12","1.39M","0.05%"
"11/01/2022","1,863.51","1,864.65","1,865.19","1,862.69","2.05M","-0.06%"
"11/02/2022","1,862.36","1,863.51","1,863.51","1,861.65","572.25K","-0.06%"
"11/03/2022","1,862.07","1,862.36","1,862.87","1,860.51","1.74M","-0.02%"
"11/06/2022","1,860.84","1,860.89","1,862.33","1,860.84","472.71K","-0.07%"
"11/07/2022","1,862.54","1,860.84","1,864.12","1,860.39","641.94K","0.09%"
"11/08/2022","1,864.66","1,862.54","1,864.66","1,861.10","1.07M","0.11%"
"11/09/2022","1,864.87","1,863.48","1,867.02","1,863.48","371.04K","0.01%"
"11/10/2022","1,865.84","1,864.53","1,866.85","1,864.47","1.33M","0.05%"
"11/13/2022","1,867.93","1,865.84","1,867.93","1,865.84","1.80M","0.11%"
"11/14/2022","1,865.40","1,867.93","1,867.93","1,865.24","1.09M","-0.14%"
"11/15/2022","1,865.80","1,865.40","1,865.80","1,865.12","2.24M","0.02%"
"11/16/2022","1,863.42","1,865.80","1,867.28","1,863.42","2.70M","-0.13%"
"11/17/2022","1,864.95","1,863.42","1,864.95","1,862.22","1.44M","0.08%"
"11/20/2022","1,861.28","1,864.95","1,864.95","1,861.28","653.91K","-0.20%"
"11/21/2022","1,862.66","1,861.28","1,862.66","1,860.72","1.12M","0.07%"
"11/22/2022","1,863.49","1,862.66","1,863.59","1,861.94","726.85K","0.04%"
"11/23/2022","1,863.82","1,863.56","1,865.24","1,863.15","626.74K","0.02%"
"11/24/2022","1,862.86","1,863.82","1,863.90","1,861.91","854.26K","-0.05%"
"11/27/2022","1,865.71","1,862.51","1,865.77","1,862.51","1.50M","0.15%"
"11/28/2022","1,865.75","1,865.71","1,865.99","1,864.57","3.07M","0.00%"
"11/29/2022","1,865.10","1,865.75","1,865.99","1,865.10","522.35K","-0.04%"
"11/30/2022","1,864.91","1,865.10","1,866.19","1,864.67","851.39K","-0.01%"
"12/01/2022","1,864.58","1,864.91","1,864.91","1,863.83","1.82M","-0.02%"
"12/04/2022","1,864.00","1,864.34","1,864.97","1,864.00","1.30M","-0.03%"
"12/05/2022","1,861.31","1,864.00","1,864.00","1,861.26","492.24K","-0.14%"
"12/06/2022","1,857.75","1,861.31","1,861.31","1,857.44","1.01M","-0.19%"
"12/07/2022","1,856.60","1,857.75","1,857.75","1,856.60","454.39K","-0.06%"
"12/08/2022","1,855.43","1,856.60","1,856.60","1,855.43","581.29K","-0.06%"
"12/11/2022","1,854.68","1,855.43","1,855.84","1,854.16","2.95M","-0.04%"
"12/12/2022","1,853.44","1,854.68","1,856.16","1,853.44","1.10M","-0.07%"
"12/13/2022","1,852.40","1,853.44","1,853.44","1,852.40","1.13M","-0.06%"
"12/14/2022","1,853.79","1,852.40","1,853.86","1,852.40","614.86K","0.08%"
"12/15/2022","1,854.03","1,853.79","1,854.18","1,853.44","653.16K","0.01%"
"12/20/2022","1,856.96","1,854.03","1,858.15","1,854.03","2.02M","0.16%"
"12/21/2022","1,856.97","1,856.96","1,857.17","1,856.48","1.52M","0.00%"
"12/22/2022","1,851.79","1,858.17","1,858.58","1,851.79","1.87M","-0.28%"
"12/25/2022","1,859.19","1,851.79","1,859.19","1,851.24","512.88K","0.40%"
"12/26/2022","1,858.07","1,859.19","1,859.73","1,857.74","2.10M","-0.06%"
"12/27/2022","1,876.90","1,858.79","1,876.90","1,858.38","1.40M","1.01%"
"12/28/2022","1,879.63","1,878.46","1,886.43","1,862.67","2.07M","0.15%"
"12/29/2022","1,895.27","1,879.63","1,895.27","1,871.08","861.21K","0.83%"
"01/02/2023","1,888.01","1,889.11","1,889.11","1,886.47","1.60M","-0.38%"
"01/03/2023","1,886.98","1,888.04","1,888.85","1,885.55","1.90M","-0.05%"
"01/04/2023","1,891.71","1,887.39","1,891.86","1,887.39","735.96K","0.25%"
"01/05/2023","1,892.60","1,891.71","1,892.60","1,891.68","613.01K","0.05%"
"01/08/2023","1,887.66","1,892.60","1,892.60","1,887.66","235.16K","-0.26%"
"01/09/2023","1,889.13","1,887.66","1,889.84","1,887.66","628.74K","0.08%"
"01/10/2023","1,889.13","1,889.13","1,889.34","1,884.88","1.48M","0.00%"
"01/11/2023","1,890.41","1,889.13","1,890.88","1,889.13","784.53K","0.07%"
"01/12/2023","1,890.43","1,890.41","1,891.61","1,890.35","1.12M","0.00%"
"01/15/2023","1,892.04","1,890.43","1,892.04","1,890.43","904.62K","0.08%"
"01/16/2023","1,894.21","1,891.09","1,894.21","1,889.84","1.39M","0.12%"
"01/17/2023","1,893.63","1,894.21","1,894.70","1,893.63","641.70K","-0.03%"
"01/18/2023","1,911.42","1,893.69","1,911.89","1,893.64","4.06M","0.94%"
"01/19/2023","1,927.19","1,911.66","1,930.06","1,911.32","3.90M","0.83%"
"01/22/2023","1,925.94","1,927.19","1,930.31","1,925.52","982.58K","-0.07%"
"01/23/2023","1,925.41","1,926.01","1,926.56","1,920.70","2.03M","-0.03%"
"01/24/2023","1,928.60","1,925.41","1,929.29","1,925.41","1.56M","0.17%"
"01/25/2023","1,927.13","1,928.60","1,929.47","1,927.13","1.13M","-0.08%"
"01/26/2023","1,927.63","1,927.13","1,928.75","1,926.64","2.61M","0.03%"
"01/29/2023","1,929.86","1,927.63","1,931.62","1,927.63","720.29K","0.12%"
"01/30/2023","1,930.54","1,929.86","1,930.55","1,929.86","1.02M","0.04%"
"01/31/2023","1,928.24","1,930.54","1,930.60","1,928.24","462.02K","-0.12%"
"02/01/2023","1,921.42","1,928.52","1,928.52","1,917.66","1.90M","-0.35%"
"02/02/2023","1,921.23","1,921.42","1,925.91","1,921.23","2.30M","-0.01%"
"02/05/2023","1,935.93","1,930.67","1,943.25","1,930.67","1.60M","0.77%"
"02/06/2023","1,935.57","1,938.29","1,942.56","1,935.57","1.02M","-0.02%"
"02/07/2023","1,934.74","1,935.57","1,939.79","1,934.74","994.66K","-0.04%"
"02/08/2023","1,935.69","1,934.74","1,936.45","1,934.74","755.56K","0.05%"
"02/09/2023","1,936.97","1,935.69","1,938.47","1,933.27","2.33M","0.07%"
"02/12/2023","1,939.63","1,936.97","1,939.63","1,936.97","4.47M","0.14%"
"02/13/2023","1,935.17","1,939.63","1,939.87","1,933.97","4.53M","-0.23%"
"02/14/2023","1,937.86","1,935.17","1,937.86","1,927.72","5.92M","0.14%"
"02/15/2023","1,936.64","1,937.86","1,937.86","1,928.90","2.88M","-0.06%"
"02/16/2023","1,935.70","1,936.64","1,938.00","1,934.76","5.13M","-0.05%"
"02/19/2023","1,937.47","1,935.70","1,938.44","1,935.70","1.08M","0.09%"
"02/20/2023","1,937.96","1,937.70","1,938.13","1,937.45","364.90K","0.03%"
"02/21/2023","1,935.88","1,937.65","1,937.93","1,935.76","1.82M","-0.11%"
"02/22/2023","1,936.21","1,936.43","1,936.90","1,936.07","852.65K","0.02%"
"02/23/2023","1,939.27","1,936.21","1,939.50","1,935.83","1.07M","0.16%"
"02/26/2023","1,937.32","1,939.27","1,940.93","1,937.32","863.47K","-0.10%"
"02/27/2023","1,939.06","1,937.32","1,939.90","1,937.32","1.72M","0.09%"
"02/28/2023","1,931.83","1,935.52","1,939.55","1,931.56","4.44M","-0.37%"
"03/01/2023","1,931.92","1,933.89","1,937.50","1,931.21","2.52M","0.00%"
"03/02/2023","1,929.80","1,931.92","1,931.92","1,929.06","2.68M","-0.11%"
"03/05/2023","1,910.48","1,929.80","1,930.38","1,906.31","1.46M","-1.00%"
"03/06/2023","1,912.02","1,910.48","1,914.45","1,910.48","1.35M","0.08%"
"03/07/2023","1,910.95","1,912.02","1,912.02","1,909.66","376.56K","-0.06%"
"03/08/2023","1,911.37","1,911.40","1,911.75","1,910.66","1.88M","0.02%"
"03/09/2023","1,911.68","1,911.37","1,911.99","1,911.09","1.16M","0.02%"
"03/12/2023","1,910.28","1,911.68","1,911.68","1,910.13","1.45M","-0.07%"
"03/13/2023","1,909.25","1,910.28","1,910.28","1,909.05","1.67M","-0.05%"
